index,door_number_3,door_number_5,body_type_Coupe,body_type_Sedan,body_type_SUV,body_type_Compact,gearbox_Automatic,gearbox_Manual,fuel_type_Gasoline,fuel_type_Diesel,fuel_type_Electric,make_Audi,make_BMW,make_Ford,make_Mercedes,make_Opel,make_Volkswagen,relevance
3638,0.0,0.223777872,0.0,0.0,0.0,0.608602949,0.184425173,0.0,0.0,0.0,0.36278232,0.0,0.0,0.0,0.0,0.241518192,0.0,0.324221301
3639,0.303823684,0.0,0.0,0.0,0.0,0.831453065,0.0,0.71177848,0.759860468,0.0,0.0,0.0,0.0,0.087807315,0.0,0.0,0.0,0.538944602
3640,0.762581719,0.0,0.0,0.0,0.413908535,0.0,0.751179579,0.0,0.088181755,0.0,0.0,0.0,0.0,0.910308742,0.0,0.0,0.0,0.585232066
3641,0.0,0.474657859,0.967676293,0.0,0.0,0.0,0.319278631,0.0,0.0,0.0,0.583166403,0.0,0.0,0.0,0.0,0.0,0.018558237,0.472667485
3642,0.0,0.411266361,0.0,0.0,0.0,0.071474771,0.0,0.378757135,0.0,0.055743656,0.0,0.0,0.49134524,0.0,0.0,0.0,0.0,0.281717433
3643,0.770167815,0.0,0.0,0.0,0.09520367,0.0,0.100997301,0.0,0.148636678,0.0,0.0,0.224416097,0.0,0.0,0.0,0.0,0.0,0.267884312
3644,0.0,0.999284008,0.0,0.0,0.0,0.618096002,0.0,0.494064397,0.0,0.847533634,0.0,0.0,0.0,0.0,0.565028135,0.0,0.0,0.704801235
3645,0.0,0.70944896,0.0,0.0,0.738576404,0.0,0.982459249,0.0,0.0,0.0,0.826929643,0.0,0.023305833,0.0,0.0,0.0,0.0,0.656144018
3646,0.02699979,0.0,0.0,0.0,0.0,0.183668678,0.133294986,0.0,0.0,0.088807018,0.0,0.0,0.0,0.0,0.0,0.0,0.163322293,0.119218553
3647,0.0,0.480548478,0.0,0.681713769,0.0,0.0,0.0,0.69086498,0.0,0.39525417,0.0,0.0,0.301619631,0.0,0.0,0.0,0.0,0.510000206
3648,0.449991649,0.0,0.0,0.895765631,0.0,0.0,0.444771343,0.0,0.0,0.549447114,0.0,0.0,0.0,0.0,0.0,0.050949807,0.0,0.478185109
3649,0.336511205,0.0,0.0,0.795663896,0.0,0.0,0.305020396,0.0,0.0,0.0,0.577221903,0.0,0.0,0.0,0.0,0.0,0.092176942,0.421318868
3650,0.0,0.550595457,0.0,0.0,0.0,0.020168798,0.332133203,0.0,0.373055746,0.0,0.0,0.0,0.0,0.0,0.813735909,0.0,0.0,0.417937823
3651,0.0,0.830835523,0.0,0.0,0.0,0.52955411,0.470309055,0.0,0.0,0.702700037,0.0,0.0,0.0,0.0,0.216877407,0.0,0.0,0.550055226
3652,0.0,0.255721976,0.0,0.302954337,0.0,0.0,0.328828302,0.0,0.0,0.0,0.647635954,0.464879172,0.0,0.0,0.0,0.0,0.0,0.400003948
3653,0.864270922,0.0,0.0,0.293441065,0.0,0.0,0.0,0.072329315,0.0,0.0,0.213242094,0.0,0.0,0.0,0.306229618,0.0,0.0,0.349902603
3654,0.567315671,0.0,0.0,0.491155495,0.0,0.0,0.0,0.441378582,0.0,0.115409419,0.0,0.0,0.0,0.837843681,0.0,0.0,0.0,0.49062057
3655,0.179226947,0.0,0.0,0.490036444,0.0,0.0,0.385373341,0.0,0.07567893,0.0,0.0,0.0,0.46199981,0.0,0.0,0.0,0.0,0.318463094
3656,0.0,0.256645722,0.0,0.561531394,0.0,0.0,0.0,0.022847616,0.0,0.055589448,0.0,0.0,0.0,0.977355659,0.0,0.0,0.0,0.374793968
3657,0.852700444,0.0,0.0,0.0,0.0,0.933581931,0.0,0.198856105,0.2209892,0.0,0.0,0.0,0.0,0.0,0.487634263,0.0,0.0,0.538752389
3658,0.0,0.279671623,0.0,0.0,0.0,0.455508736,0.0,0.421823011,0.895214545,0.0,0.0,0.0,0.0,0.789766875,0.0,0.0,0.0,0.568396958
3659,0.030671502,0.0,0.0,0.0,0.0,0.738596839,0.675507163,0.0,0.0,0.064698977,0.0,0.0,0.0,0.0,0.0,0.890371196,0.0,0.479969135
3660,0.0,0.374201428,0.0,0.0,0.4914616,0.0,0.510060823,0.0,0.112762005,0.0,0.0,0.0,0.0,0.231224203,0.0,0.0,0.0,0.343942012
3661,0.201123674,0.0,0.616532453,0.0,0.0,0.0,0.814754682,0.0,0.0,0.339334332,0.0,0.0,0.0,0.0,0.0,0.0,0.415970554,0.477543139
3662,0.613586768,0.0,0.0,0.0,0.318689918,0.0,0.0,0.627492925,0.382011429,0.0,0.0,0.0,0.0,0.0,0.504396192,0.0,0.0,0.489235446
3663,0.0,0.41193334,0.0,0.0,0.0,0.997159112,0.0,0.426209189,0.178649848,0.0,0.0,0.0,0.611910708,0.0,0.0,0.0,0.0,0.525172439
3664,0.307604843,0.0,0.0,0.0,0.283941533,0.0,0.719845629,0.0,0.587349794,0.0,0.0,0.0,0.0,0.0,0.0,0.632776101,0.0,0.50630358
3665,0.367950389,0.0,0.185551589,0.0,0.0,0.0,0.0,0.67679739,0.765888952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572556682,0.513749
3666,0.0,0.180021357,0.0,0.884834546,0.0,0.0,0.883798402,0.0,0.385879986,0.0,0.0,0.188175872,0.0,0.0,0.0,0.0,0.0,0.504542033
3667,0.694907478,0.0,0.064314958,0.0,0.0,0.0,0.187885934,0.0,0.0,0.859701661,0.0,0.221037148,0.0,0.0,0.0,0.0,0.0,0.405569436
3668,0.0,0.246541091,0.0,0.0,0.0,0.861582116,0.0,0.945078213,0.0,0.0,0.08026549,0.0,0.0,0.0,0.0,0.0,0.50749943,0.528193268
3669,0.0,0.255141599,0.88599314,0.0,0.0,0.0,0.034317065,0.0,0.0,0.0,0.664686948,0.0,0.0,0.562046838,0.0,0.0,0.0,0.480437118
3670,0.0,0.895038886,0.0,0.0,0.796897465,0.0,0.14980738,0.0,0.342031937,0.0,0.0,0.0,0.0,0.0,0.702720144,0.0,0.0,0.577299162
3671,0.628687347,0.0,0.0,0.0,0.264754821,0.0,0.0,0.932680538,0.0,0.433671337,0.0,0.509956335,0.0,0.0,0.0,0.0,0.0,0.553950076
3672,0.0,0.647493538,0.0,0.0,0.487349151,0.0,0.0,0.571057164,0.161364689,0.0,0.0,0.0,0.339082427,0.0,0.0,0.0,0.0,0.441269394
3673,0.122159188,0.0,0.0,0.0,0.0,0.493691256,0.599837345,0.0,0.972213847,0.0,0.0,0.0,0.0,0.0,0.977341779,0.0,0.0,0.633048683
3674,0.0,0.745027673,0.0,0.243075633,0.0,0.0,0.0,0.817387038,0.0,0.613697463,0.0,0.0,0.899895003,0.0,0.0,0.0,0.0,0.663816562
3675,0.0,0.927572963,0.0,0.0,0.500323439,0.0,0.0,0.99838996,0.616347422,0.0,0.0,0.811724984,0.0,0.0,0.0,0.0,0.0,0.770871754
3676,0.417524861,0.0,0.0,0.0,0.0,0.540123077,0.820672878,0.0,0.289767932,0.0,0.0,0.884919427,0.0,0.0,0.0,0.0,0.0,0.590601635
3677,0.0,0.164483821,0.0,0.531152742,0.0,0.0,0.0,0.485472471,0.0,0.674510076,0.0,0.0,0.0,0.302108794,0.0,0.0,0.0,0.431545581
3678,0.151505652,0.0,0.0,0.0,0.781740926,0.0,0.0,0.49918261,0.513704815,0.0,0.0,0.957192394,0.0,0.0,0.0,0.0,0.0,0.580665279
3679,0.0,0.735759768,0.0,0.363119013,0.0,0.0,0.900159457,0.0,0.0,0.999049937,0.0,0.0,0.250549231,0.0,0.0,0.0,0.0,0.649727481
3680,0.406002587,0.0,0.0,0.0,0.0,0.966390262,0.593203938,0.0,0.0,0.581096543,0.0,0.0,0.0,0.551597776,0.0,0.0,0.0,0.619658221
3681,0.011446314,0.0,0.0,0.0,0.843903597,0.0,0.0,0.66235205,0.0,0.165136011,0.0,0.0,0.0,0.0,0.0,0.081318641,0.0,0.352831323
3682,0.563187234,0.0,0.0,0.0,0.0,0.172820488,0.0,0.437207975,0.0,0.506277223,0.0,0.0,0.0,0.0,0.102177715,0.0,0.0,0.356334127
3683,0.900444559,0.0,0.0,0.0,0.0,0.800428501,0.0,0.014448174,0.0,0.157905312,0.0,0.0,0.0,0.0,0.429970295,0.0,0.0,0.460639368
3684,0.0,0.174714201,0.260297566,0.0,0.0,0.0,0.883950618,0.0,0.0,0.0,0.023405334,0.0,0.0,0.0,0.237029907,0.0,0.0,0.315879525
3685,0.924173499,0.0,0.0,0.0,0.052061355,0.0,0.759149513,0.0,0.0,0.0,0.493924937,0.0,0.0,0.0,0.0,0.686079956,0.0,0.583077852
3686,0.0,0.023117729,0.0,0.67968708,0.0,0.0,0.0,0.171733408,0.0,0.129752093,0.0,0.0,0.0,0.0,0.0,0.27405888,0.0,0.255669838
3687,0.0,0.815423052,0.0,0.0,0.0,0.937724254,0.992725238,0.0,0.0,0.406879436,0.0,0.0,0.0,0.729966821,0.0,0.0,0.0,0.77654376
3688,0.0,0.753009695,0.07457697,0.0,0.0,0.0,0.0,0.671167925,0.242027774,0.0,0.0,0.0,0.0,0.0,0.0,0.470400574,0.0,0.442236588
3689,0.0,0.673102898,0.0,0.0,0.354327654,0.0,0.404379363,0.0,0.0,0.174146881,0.0,0.0,0.482175851,0.0,0.0,0.0,0.0,0.417626529
3690,0.0,0.433314486,0.0,0.0,0.0,0.03226073,0.0,0.050844328,0.084038613,0.0,0.0,0.0,0.0,0.0,0.0,0.263549076,0.0,0.172801447
3691,0.0,0.268419614,0.0,0.0,0.0,0.266092222,0.373393074,0.0,0.0,0.861988808,0.0,0.0,0.0,0.391115216,0.0,0.0,0.0,0.432201787
3692,0.0,0.110610178,0.273934059,0.0,0.0,0.0,0.0,0.209276802,0.0,0.0,0.784722944,0.429986018,0.0,0.0,0.0,0.0,0.0,0.361706
3693,0.914829242,0.0,0.0,0.266784293,0.0,0.0,0.0,0.30891613,0.296687745,0.0,0.0,0.219399986,0.0,0.0,0.0,0.0,0.0,0.401323479
3694,0.0,0.17714684,0.162911825,0.0,0.0,0.0,0.0,0.772641672,0.800960261,0.0,0.0,0.971113892,0.0,0.0,0.0,0.0,0.0,0.576954898
3695,0.0,0.058366772,0.0,0.429627837,0.0,0.0,0.0,0.785601423,0.0,0.421006433,0.0,0.0,0.0,0.0,0.244460825,0.0,0.0,0.387812658
3696,0.0,0.786729518,0.993400494,0.0,0.0,0.0,0.294273172,0.0,0.546032204,0.0,0.0,0.0,0.0,0.0,0.0,0.992234345,0.0,0.722533947
3697,0.0,0.137647972,0.0,0.0,0.0,0.610362902,0.0,0.485432392,0.0,0.337677611,0.0,0.0,0.0,0.0,0.723495172,0.0,0.0,0.45892321
3698,0.0,0.44290823,0.0,0.0,0.0,0.805401838,0.940096076,0.0,0.140005219,0.0,0.0,0.0,0.0,0.0,0.0,0.223791576,0.0,0.510440588
3699,0.0,0.935068868,0.3151576,0.0,0.0,0.0,0.0,0.940188622,0.301734398,0.0,0.0,0.0,0.0,0.280982422,0.0,0.0,0.0,0.554626382
3700,0.734239236,0.0,0.0,0.0,0.0,0.745920967,0.0,0.639612383,0.0,0.604056819,0.0,0.0,0.0,0.0,0.583247202,0.0,0.0,0.661415321
3701,0.741608004,0.0,0.0,0.0,0.777023557,0.0,0.0,0.932506212,0.756877214,0.0,0.0,0.0,0.0,0.0,0.495373662,0.0,0.0,0.74067773
3702,0.359325232,0.0,0.0,0.0,0.97327267,0.0,0.0,0.6188412,0.0,0.596110658,0.0,0.0,0.0,0.0,0.0,0.624667666,0.0,0.634443485
3703,0.052230558,0.0,0.727730836,0.0,0.0,0.0,0.0,0.968639299,0.0,0.0,0.638599558,0.534279866,0.0,0.0,0.0,0.0,0.0,0.584296023
3704,0.340961713,0.0,0.0,0.0,0.457618189,0.0,0.0,0.862470533,0.0,0.940700807,0.0,0.220709475,0.0,0.0,0.0,0.0,0.0,0.564492143
3705,0.0,0.226078346,0.555605503,0.0,0.0,0.0,0.623304449,0.0,0.0,0.198303818,0.0,0.0,0.0,0.0,0.0,0.910660018,0.0,0.502790427
3706,0.342770425,0.0,0.0,0.0,0.0,0.342659005,0.638486424,0.0,0.0,0.0,0.328996919,0.0,0.0,0.0,0.53160855,0.0,0.0,0.436904265
3707,0.852870548,0.0,0.0,0.0,0.423936578,0.0,0.0,0.364257454,0.412970684,0.0,0.0,0.133993527,0.0,0.0,0.0,0.0,0.0,0.437605758
3708,0.0,0.195388711,0.0,0.833178962,0.0,0.0,0.0,0.187025562,0.0,0.0,0.031643157,0.0,0.0,0.0,0.0,0.939399119,0.0,0.437327102
3709,0.0,0.679907029,0.0,0.0,0.0,0.860852514,0.0,0.054083543,0.0,0.491694626,0.0,0.0,0.0,0.254810424,0.0,0.0,0.0,0.468269627
3710,0.512138496,0.0,0.0,0.895193834,0.0,0.0,0.430676972,0.0,0.0,0.182093759,0.0,0.0,0.899567795,0.0,0.0,0.0,0.0,0.583934171
3711,0.325301289,0.0,0.0,0.0,0.0,0.538987677,0.0,0.695315803,0.0,0.0,0.405697539,0.0,0.0,0.423497888,0.0,0.0,0.0,0.477760039
3712,0.0,0.038192706,0.0,0.0,0.230078165,0.0,0.344378895,0.0,0.0,0.0,0.870621722,0.0,0.0,0.0,0.0,0.714419463,0.0,0.43953819
3713,0.0,0.580655841,0.0,0.0,0.0,0.180271906,0.0,0.227169523,0.525780775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943916346,0.491558878
3714,0.585708752,0.0,0.992379654,0.0,0.0,0.0,0.746447335,0.0,0.0,0.0,0.255850376,0.0,0.0,0.0,0.0,0.0,0.211628023,0.558402828
3715,0.0,0.54634477,0.0,0.014938254,0.0,0.0,0.0,0.147675734,0.0,0.0,0.326929332,0.427535691,0.0,0.0,0.0,0.0,0.0,0.292684756
3716,0.588928947,0.0,0.20762152,0.0,0.0,0.0,0.192183447,0.0,0.0,0.0,0.882354491,0.704371494,0.0,0.0,0.0,0.0,0.0,0.51509198
3717,0.200586535,0.0,0.62046622,0.0,0.0,0.0,0.549316009,0.0,0.075436833,0.0,0.0,0.0,0.0,0.292539917,0.0,0.0,0.0,0.347669103
3718,0.697258136,0.0,0.0,0.0,0.051738031,0.0,0.198747674,0.0,0.0,0.0,0.997598425,0.0,0.0,0.93545746,0.0,0.0,0.0,0.576159945
3719,0.223803614,0.0,0.0,0.335897502,0.0,0.0,0.0,0.18535736,0.0,0.385153241,0.0,0.0,0.0,0.724057492,0.0,0.0,0.0,0.370853842
3720,0.0,0.968164293,0.0,0.0,0.703552163,0.0,0.0,0.386509659,0.0,0.0,0.281670785,0.0,0.571660059,0.0,0.0,0.0,0.0,0.582311392
3721,0.0,0.412504181,0.0,0.0,0.554636748,0.0,0.0,0.11293884,0.430893687,0.0,0.0,0.0,0.0,0.0,0.0,0.508987578,0.0,0.403992207
3722,0.68742167,0.0,0.0,0.0,0.0,0.435720568,0.0,0.856077034,0.054531443,0.0,0.0,0.611295779,0.0,0.0,0.0,0.0,0.0,0.529009299
3723,0.0,0.473099436,0.0,0.0,0.0,0.443854526,0.867864867,0.0,0.0,0.905078215,0.0,0.0,0.0,0.0,0.0,0.0,0.910837979,0.720147005
3724,0.906588956,0.0,0.0,0.0,0.538554169,0.0,0.0,0.939403459,0.959389107,0.0,0.0,0.0,0.0,0.616273196,0.0,0.0,0.0,0.792041777
3725,0.396959671,0.0,0.0,0.0,0.0,0.40926285,0.591360512,0.0,0.989689033,0.0,0.0,0.0,0.0,0.96559963,0.0,0.0,0.0,0.670574339
3726,0.0,0.913678551,0.0,0.104403878,0.0,0.0,0.0,0.10375234,0.0,0.32822301,0.0,0.0,0.0,0.0,0.101053643,0.0,0.0,0.310222284
3727,0.0,0.463521611,0.0,0.229894618,0.0,0.0,0.0,0.415401294,0.0,0.0,0.191292965,0.0,0.0,0.147084069,0.0,0.0,0.0,0.289438911
3728,0.584864945,0.0,0.0,0.0,0.0,0.019644314,0.0,0.213095025,0.0,0.084526527,0.0,0.0,0.0,0.0,0.0,0.0,0.638076765,0.308041515
3729,0.0,0.259783022,0.0,0.0,0.907319359,0.0,0.793234986,0.0,0.0,0.0,0.774658806,0.955852901,0.0,0.0,0.0,0.0,0.0,0.738169815
3730,0.0,0.402721682,0.0,0.563229629,0.0,0.0,0.70968596,0.0,0.0,0.0,0.03893484,0.516648278,0.0,0.0,0.0,0.0,0.0,0.446244078
3731,0.831000312,0.0,0.0,0.0,0.895141608,0.0,0.0,0.44445958,0.0,0.23196853,0.0,0.0,0.0,0.0,0.32028648,0.0,0.0,0.544571302
3732,0.043580742,0.0,0.280634491,0.0,0.0,0.0,0.698849849,0.0,0.044089496,0.0,0.0,0.0,0.0,0.839680613,0.0,0.0,0.0,0.381367038
3733,0.648245364,0.0,0.0,0.0,0.0,0.193383697,0.904447896,0.0,0.817757635,0.0,0.0,0.0,0.0,0.0,0.534460929,0.0,0.0,0.619659104
3734,0.0,0.905458354,0.0,0.0,0.0,0.433432194,0.0,0.544863377,0.0,0.0,0.147467844,0.0,0.0,0.0,0.0,0.726572586,0.0,0.551558871
3735,0.0,0.260905562,0.434835571,0.0,0.0,0.0,0.456975037,0.0,0.352376802,0.0,0.0,0.0,0.626704836,0.0,0.0,0.0,0.0,0.426359562
3736,0.98044069,0.0,0.0,0.081779984,0.0,0.0,0.0,0.597122086,0.0,0.0,0.780409339,0.841253991,0.0,0.0,0.0,0.0,0.0,0.656201218
3737,0.0,0.899231165,0.0,0.0,0.448988447,0.0,0.0,0.44652517,0.0,0.0,0.981995933,0.0,0.0,0.50361515,0.0,0.0,0.0,0.656071173
3738,0.580973773,0.0,0.0,0.1989663,0.0,0.0,0.0,0.121861453,0.0,0.0,0.087201059,0.0,0.0,0.0,0.814667578,0.0,0.0,0.360734033
3739,0.0,0.550184483,0.0,0.0,0.769941934,0.0,0.0,0.188220947,0.0,0.0,0.66986168,0.0,0.0,0.0,0.788333085,0.0,0.0,0.593308426
3740,0.0,0.965167103,0.0,0.772807029,0.0,0.0,0.0,0.612022778,0.0,0.0,0.882545469,0.0,0.0,0.0,0.0,0.217568249,0.0,0.690022126
3741,0.0,0.89436413,0.202450882,0.0,0.0,0.0,0.0,0.199342695,0.0,0.0,0.67220407,0.0,0.0,0.460530562,0.0,0.0,0.0,0.485778468
3742,0.0,0.328167894,0.0,0.927048506,0.0,0.0,0.0,0.232799334,0.0,0.0,0.475686342,0.0,0.578118805,0.0,0.0,0.0,0.0,0.508364176
3743,0.207274881,0.0,0.0,0.0,0.59706706,0.0,0.345702724,0.0,0.0,0.0,0.441927779,0.0,0.0,0.0,0.0,0.333140696,0.0,0.385022628
3744,0.0,0.018854865,0.739258457,0.0,0.0,0.0,0.0,0.344472423,0.445382728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236155623,0.356824819
3745,0.0,0.746274504,0.476049138,0.0,0.0,0.0,0.422842558,0.0,0.0,0.408056972,0.0,0.0,0.0,0.0,0.942595581,0.0,0.0,0.599163751
3746,0.0,0.133785471,0.338763629,0.0,0.0,0.0,0.651788762,0.0,0.691921767,0.0,0.0,0.0,0.0,0.0,0.0,0.668448032,0.0,0.496941532
3747,0.649243888,0.0,0.0,0.0,0.523198601,0.0,0.182622269,0.0,0.750262308,0.0,0.0,0.291695481,0.0,0.0,0.0,0.0,0.0,0.479404509
3748,0.139051927,0.0,0.888234686,0.0,0.0,0.0,0.764566425,0.0,0.605186412,0.0,0.0,0.868963545,0.0,0.0,0.0,0.0,0.0,0.653200599
3749,0.0,0.205398955,0.0,0.0,0.779285805,0.0,0.237535171,0.0,0.632057509,0.0,0.0,0.844091817,0.0,0.0,0.0,0.0,0.0,0.539673851
3750,0.0,0.191646291,0.201758192,0.0,0.0,0.0,0.536772335,0.0,0.0,0.0,0.87383522,0.0,0.0,0.0,0.638973624,0.0,0.0,0.488597132
3751,0.0,0.652559767,0.155272278,0.0,0.0,0.0,0.0,0.491143907,0.0,0.0,0.573499765,0.160556546,0.0,0.0,0.0,0.0,0.0,0.406606453
3752,0.21962512,0.0,0.0,0.0,0.0,0.107903791,0.0,0.293843302,0.0,0.986756237,0.0,0.0,0.0,0.446089866,0.0,0.0,0.0,0.410843663
3753,0.58692279,0.0,0.0,0.0,0.0,0.225447446,0.0,0.298155928,0.0,0.906458624,0.0,0.0,0.0,0.0,0.43730883,0.0,0.0,0.490858724
3754,0.39436782,0.0,0.0,0.0,0.415136702,0.0,0.0,0.960241494,0.0,0.0,0.879959491,0.785889483,0.0,0.0,0.0,0.0,0.0,0.687118998
3755,0.0,0.228051572,0.0,0.0,0.463768129,0.0,0.0,0.604741495,0.0,0.0,0.500097998,0.0,0.0,0.54357929,0.0,0.0,0.0,0.468047697
3756,0.0,0.205988104,0.0,0.961877568,0.0,0.0,0.0,0.508905112,0.0,0.0,0.841075585,0.897908863,0.0,0.0,0.0,0.0,0.0,0.683151046
3757,0.843960522,0.0,0.0,0.0,0.0,0.995807169,0.0,0.519498563,0.646029521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824636405,0.765986436
3758,0.788414987,0.0,0.077227938,0.0,0.0,0.0,0.0,0.348472894,0.031236274,0.0,0.0,0.543006223,0.0,0.0,0.0,0.0,0.0,0.357671663
3759,0.0,0.837363686,0.672284323,0.0,0.0,0.0,0.0,0.370924156,0.0,0.0,0.140732919,0.0,0.0,0.610270673,0.0,0.0,0.0,0.526315151
3760,0.0,0.164229278,0.0,0.0,0.0,0.632284939,0.499414366,0.0,0.0,0.0,0.686366434,0.0,0.0,0.0,0.0,0.0,0.031012812,0.402661566
3761,0.0,0.949192052,0.0,0.777920366,0.0,0.0,0.0,0.801088866,0.0,0.0,0.76214684,0.867539733,0.0,0.0,0.0,0.0,0.0,0.831577571
3762,0.620034946,0.0,0.0,0.980295755,0.0,0.0,0.0,0.365214065,0.0,0.0,0.321942598,0.0,0.0,0.0,0.323573664,0.0,0.0,0.522212206
3763,0.0,0.765966414,0.0,0.0,0.0,0.821579452,0.0,0.135659508,0.0,0.0,0.283199482,0.0,0.0,0.0,0.0,0.0,0.979934767,0.597267925
3764,0.0,0.959923806,0.0,0.902421736,0.0,0.0,0.558888814,0.0,0.0,0.318218786,0.0,0.28099217,0.0,0.0,0.0,0.0,0.0,0.604089062
3765,0.302583049,0.0,0.0,0.0,0.0,0.339138432,0.035209211,0.0,0.0,0.0,0.815660483,0.0,0.0,0.171272261,0.0,0.0,0.0,0.332772687
3766,0.416540403,0.0,0.0,0.974083961,0.0,0.0,0.0,0.334857257,0.0,0.0,0.722424802,0.376153272,0.0,0.0,0.0,0.0,0.0,0.564811939
3767,0.231120493,0.0,0.448821182,0.0,0.0,0.0,0.241017509,0.0,0.0,0.0,0.274145341,0.0,0.0,0.0,0.0,0.0,0.414848003,0.321990506
3768,0.0,0.574617324,0.0,0.0,0.0,0.023127685,0.0,0.984619844,0.51808526,0.0,0.0,0.0,0.0,0.0,0.0,0.742804511,0.0,0.568650925
3769,0.0,0.64480209,0.0,0.0,0.0,0.368097569,0.0,0.259116767,0.0,0.167538521,0.0,0.0,0.0,0.0,0.0,0.0,0.559377179,0.399786425
3770,0.0,0.364091915,0.0,0.503259177,0.0,0.0,0.0,0.332526192,0.0,0.0,0.678955845,0.0,0.0,0.885145696,0.0,0.0,0.0,0.552795765
3771,0.954252933,0.0,0.607229992,0.0,0.0,0.0,0.892112506,0.0,0.0,0.011441395,0.0,0.0,0.0,0.227644498,0.0,0.0,0.0,0.538536265
3772,0.0,0.15493512,0.705704055,0.0,0.0,0.0,0.0,0.694478142,0.0,0.0,0.491058537,0.0,0.0,0.0,0.612667222,0.0,0.0,0.531768615
3773,0.0,0.437526009,0.0,0.0,0.096847017,0.0,0.412959269,0.0,0.0,0.0,0.194811601,0.0,0.0,0.0,0.0,0.05242961,0.0,0.238914701
3774,0.209884258,0.0,0.0,0.0,0.71128796,0.0,0.654054958,0.0,0.143542653,0.0,0.0,0.0,0.424908313,0.0,0.0,0.0,0.0,0.428735628
3775,0.0,0.712709055,0.0,0.453999122,0.0,0.0,0.772368932,0.0,0.0,0.769526038,0.0,0.0,0.0,0.0,0.0,0.0,0.456205367,0.632961703
3776,0.0,0.537235298,0.0,0.0,0.615687428,0.0,0.0,0.509444571,0.0,0.108343349,0.0,0.0,0.923496873,0.0,0.0,0.0,0.0,0.538841504
3777,0.211553903,0.0,0.0,0.0,0.0,0.945240922,0.911034939,0.0,0.176058144,0.0,0.0,0.0,0.0,0.0,0.029916503,0.0,0.0,0.454760882
3778,0.0,0.671258672,0.0,0.0,0.0,0.314688431,0.0,0.604105711,0.439151483,0.0,0.0,0.45005894,0.0,0.0,0.0,0.0,0.0,0.495852647
3779,0.514872722,0.0,0.787546906,0.0,0.0,0.0,0.0,0.262450921,0.0,0.0,0.934923245,0.0,0.0,0.958419115,0.0,0.0,0.0,0.691642582
3780,0.0,0.274628224,0.0,0.0,0.094879749,0.0,0.0,0.869070574,0.163080903,0.0,0.0,0.0,0.842971624,0.0,0.0,0.0,0.0,0.448926215
3781,0.936743951,0.0,0.081998272,0.0,0.0,0.0,0.0,0.717566286,0.0,0.0,0.083242076,0.0,0.0,0.0,0.0,0.046677296,0.0,0.373245576
3782,0.0,0.136294993,0.276054644,0.0,0.0,0.0,0.0,0.094839426,0.0,0.0,0.322098896,0.0,0.0,0.0,0.0,0.0,0.382542158,0.242366023
3783,0.0,0.033036191,0.499828705,0.0,0.0,0.0,0.0,0.605513632,0.0,0.0,0.015191514,0.0,0.0,0.0,0.0,0.125090443,0.0,0.255732097
3784,0.534638264,0.0,0.0,0.0,0.0,0.140240832,0.0,0.022947575,0.0,0.672479823,0.0,0.0,0.0,0.701243013,0.0,0.0,0.0,0.414309901
3785,0.115081999,0.0,0.0,0.0,0.0,0.369475276,0.0,0.555187549,0.630650193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893319999,0.512743003
3786,0.902275086,0.0,0.400011891,0.0,0.0,0.0,0.0,0.212161891,0.313930669,0.0,0.0,0.0,0.0,0.423600263,0.0,0.0,0.0,0.45039596
3787,0.0,0.899975154,0.0,0.049077074,0.0,0.0,0.0,0.232101309,0.0,0.0,0.517711589,0.0,0.0,0.0,0.531476854,0.0,0.0,0.446068396
3788,0.0,0.932638386,0.0,0.0,0.0,0.113228942,0.0,0.535421783,0.0,0.0,0.355426997,0.0,0.0,0.0,0.0,0.0,0.025834065,0.392510035
3789,0.646332951,0.0,0.620799008,0.0,0.0,0.0,0.461111542,0.0,0.898085218,0.0,0.0,0.053050868,0.0,0.0,0.0,0.0,0.0,0.535875917
3790,0.778423983,0.0,0.0,0.091865727,0.0,0.0,0.247950848,0.0,0.555824634,0.0,0.0,0.266007364,0.0,0.0,0.0,0.0,0.0,0.388014511
3791,0.578512686,0.0,0.0,0.0,0.0,0.824306308,0.3629616,0.0,0.0,0.0,0.359211312,0.0,0.935458325,0.0,0.0,0.0,0.0,0.612090046
3792,0.416618595,0.0,0.981342521,0.0,0.0,0.0,0.152278383,0.0,0.0,0.853132463,0.0,0.0,0.0,0.311004444,0.0,0.0,0.0,0.542875281
3793,0.0,0.864477036,0.0,0.201092405,0.0,0.0,0.0,0.795989707,0.0,0.950075938,0.0,0.0,0.471147443,0.0,0.0,0.0,0.0,0.656556506
3794,0.79986485,0.0,0.0,0.981634429,0.0,0.0,0.300982257,0.0,0.0,0.593551279,0.0,0.0,0.0,0.0,0.995414511,0.0,0.0,0.734289465
3795,0.200020479,0.0,0.0,0.184063934,0.0,0.0,0.0,0.435606825,0.0,0.0,0.285772579,0.0,0.19086822,0.0,0.0,0.0,0.0,0.259266407
3796,0.0,0.258682501,0.0,0.0,0.0,0.624138506,0.964734013,0.0,0.0,0.086054438,0.0,0.0,0.0,0.0,0.621840335,0.0,0.0,0.511089959
